season,week,celebrity,vote_share_mean,vote_share_median,vote_share_std,vote_share_q05,vote_share_q95
5,1,Marie Osmond,0.1415996739131561,0.0912847127473981,0.1338601763388056,0.027905148335293267,0.44482689215012455
5,1,Helio Castroneves,0.08678868407603675,0.07934589677192183,0.07065863790790432,0.009851155109490823,0.19688945844445113
5,1,Mel B,0.08485804653636174,0.07809334995961675,0.0709194584853168,0.010314945891477266,0.19801776044788738
5,1,Mark Cuban,0.08077791278744058,0.07607118454072778,0.06076255931192772,0.01021030334175899,0.18828388679458166
5,1,Wayne Newton,0.07980638846676488,0.07560495937176351,0.06096806774296444,0.010124448589224374,0.17387011901536648
5,1,Jane Seymour,0.07927001281833473,0.07563283535492492,0.060563106138912116,0.010098993709443185,0.17072186974624662
5,1,Cameron Mathison,0.07607942662176193,0.07324066574928151,0.05788921767902471,0.009958691940423809,0.15837876808118115
5,1,Floyd Mayweather Jr. ,0.07526921763727741,0.0736096461048109,0.05446662637610857,0.00802472279065924,0.15816101550865633
5,1,Josie Maran,0.07525491133320979,0.07331130317380724,0.05500592274819884,0.009007761817199245,0.16205611999307362
5,1,Jennie Garth,0.07480557402544706,0.07269586496835002,0.054258509008775074,0.009001247444344383,0.1585565513377477
5,1,Albert Reed,0.07377815176189619,0.07248170150291514,0.05407136960261813,0.008807689462668045,0.15259778464213103
5,1,Sabrina Bryan,0.07171200002231287,0.07091410366538035,0.050650238619907736,0.00859404119536724,0.1528728362986459
5,2,Marie Osmond,0.1519038580804469,0.09968186499541969,0.13934901107783665,0.03088875467861187,0.47323730747610304
5,2,Helio Castroneves,0.09403704696018296,0.08644445925244952,0.07554053324077874,0.010557417848922617,0.21396221013530145
5,2,Mel B,0.09174419732701494,0.08498356428660275,0.07491975093055281,0.011078618978287479,0.21231271501254323
5,2,Mark Cuban,0.08741809156729334,0.08302259910315588,0.06453207248892043,0.011159010986721563,0.20089815976466874
5,2,Wayne Newton,0.08636272078141377,0.0825988533144311,0.06465056802693453,0.01102390344669089,0.1871048317757847
5,2,Jane Seymour,0.08565747424799146,0.08227325632614639,0.06350462894036135,0.010598808999219134,0.18295961763794832
5,2,Cameron Mathison,0.08244399062522186,0.0796875207237025,0.06161076552397364,0.010495653988745465,0.1711442965963569
5,2,Floyd Mayweather Jr. ,0.08159187380085561,0.08005057221531325,0.05797870437490953,0.00865721685304829,0.1698768412189214
5,2,Jennie Garth,0.08110890284920243,0.07914493211774627,0.058079801265327954,0.009866404432408342,0.1731740564094586
5,2,Albert Reed,0.07994723958928164,0.0790053594603204,0.05756653103792381,0.009288404181706589,0.1643039869479137
5,2,Sabrina Bryan,0.07778460417108692,0.07737068121105159,0.05461398580576569,0.00895105825130752,0.16519395060725517
5,2,Josie Maran,8.17356086889287e-15,7.40291251260587e-15,1.2485122798757662e-14,8.505741585275337e-16,1.8097394191676447e-14
5,3,Marie Osmond,0.16378623230207934,0.10926045870995112,0.1451824363045033,0.033669354102594126,0.4924786935255937
5,3,Helio Castroneves,0.10214238473259052,0.09491079166220273,0.0796475864779798,0.011445238619390936,0.23409825757471864
5,3,Mel B,0.09990472576297807,0.09306945731342114,0.07987146362695689,0.011754407824800164,0.2318016468196158
5,3,Mark Cuban,0.09501394151178183,0.09075414522577523,0.06820429809333044,0.011934298174608482,0.2162611815538332
5,3,Wayne Newton,0.09396215991711218,0.09070533347253525,0.06867768018531756,0.011843636048670182,0.20313797245250156
5,3,Jane Seymour,0.09307997557854539,0.09022028128890588,0.06715051797886563,0.011773598431707154,0.1959976140652163
5,3,Cameron Mathison,0.08982187169023749,0.08699185553947611,0.06540953237457342,0.01145157775139103,0.1836921361474138
5,3,Floyd Mayweather Jr. ,0.0889952473096286,0.08790041746637481,0.06229492133975478,0.009032031831160262,0.18548850460889085
5,3,Jennie Garth,0.08838035276380908,0.08676816189800801,0.062368851274195176,0.010727661474508621,0.18689880699403952
